Date,High,Low,Open,Close,Marketcap,Symbol,Name
201801,61776.68,61422.961,60423.7,60423.853,0.0,J203.JO,Johannesburg Stock Exchange Index
201802,60038.352,59122.34,57990.528,57931.477,0.0,J203.JO,Johannesburg Stock Exchange Index
201803,59705.16,59169.23,57910.587,57768.059,0.0,J203.JO,Johannesburg Stock Exchange Index
201804,58252.121,57675.211,56569.049,56715.239,0.0,J203.JO,Johannesburg Stock Exchange Index
201805,58723.512,58249.52,57619.486,57524.294,0.0,J203.JO,Johannesburg Stock Exchange Index
201806,58793.988,58157.109,57155.994,57225.189,0.0,J203.JO,Johannesburg Stock Exchange Index
201807,58334.488,57776.18,56979.83,56971.716,0.0,J203.JO,Johannesburg Stock Exchange Index
201808,60298.84,59666.91,57770.491,57826.673,0.0,J203.JO,Johannesburg Stock Exchange Index
201809,59165.461,58376.012,56865.295,56709.505,0.0,J203.JO,Johannesburg Stock Exchange Index
201810,56017.801,55517.109,53026.942,52882.611,0.0,J203.JO,Johannesburg Stock Exchange Index
201811,55252.699,54294.82,52529.474,52451.069,0.0,J203.JO,Johannesburg Stock Exchange Index
201812,52801.371,52444.891,51484.345,51599.508,0.0,J203.JO,Johannesburg Stock Exchange Index
201901,54504.57,54100.551,53283.099,53347.639,0.0,J203.JO,Johannesburg Stock Exchange Index
201902,56688.629,56109.73,54725.286,54817.552,0.0,J203.JO,Johannesburg Stock Exchange Index
201903,57138.359,56643.609,55984.226,56007.25,0.0,J203.JO,Johannesburg Stock Exchange Index
201904,59544.801,59039.32,58263.253,58366.546,0.0,J203.JO,Johannesburg Stock Exchange Index
201905,59365.039,58743.559,56318.938,56181.89,0.0,J203.JO,Johannesburg Stock Exchange Index
201906,59273.23,58698.359,58013.052,58147.443,0.0,J203.JO,Johannesburg Stock Exchange Index
201907,58987.52,58203.84,57780.158,57718.452,0.0,J203.JO,Johannesburg Stock Exchange Index
201908,57223.609,56218.699,54821.528,54748.907,0.0,J203.JO,Johannesburg Stock Exchange Index
201909,57853.898,57123.781,55812.506,55790.776,0.0,J203.JO,Johannesburg Stock Exchange Index
201910,56775.238,55933.75,55212.261,55281.833,0.0,J203.JO,Johannesburg Stock Exchange Index
201911,58018.121,57414.449,56635.097,56583.854,0.0,J203.JO,Johannesburg Stock Exchange Index
201912,58046.469,57439.359,56227.438,56318.758,0.0,J203.JO,Johannesburg Stock Exchange Index
202001,59104.609,58809.059,57430.213,57384.551,0.0,J203.JO,Johannesburg Stock Exchange Index
202002,58270.719,57861.762,56769.284,56517.216,0.0,J203.JO,Johannesburg Stock Exchange Index
202003,53733.789,52726.051,45573.906,45276.275,0.0,J203.JO,Johannesburg Stock Exchange Index
202004,51227.879,50068.16,47709.401,48017.107,0.0,J203.JO,Johannesburg Stock Exchange Index
202005,52231.57,51770.199,50409.276,50416.59,0.0,J203.JO,Johannesburg Stock Exchange Index
202006,55635.949,54293.621,53598.902,53783.633,0.0,J203.JO,Johannesburg Stock Exchange Index
202007,57415.262,56312.66,55625.199,55684.305,0.0,J203.JO,Johannesburg Stock Exchange Index
202008,58092.121,57586.0,56681.807,56669.638,0.0,J203.JO,Johannesburg Stock Exchange Index
202009,56722.801,56034.469,54930.097,54872.424,0.0,J203.JO,Johannesburg Stock Exchange Index
202010,55767.18,55182.988,54596.75,54479.465,0.0,J203.JO,Johannesburg Stock Exchange Index
202011,58128.809,57741.41,56331.895,56589.381,0.0,J203.JO,Johannesburg Stock Exchange Index
202012,60591.922,59788.121,59077.555,59187.878,0.0,J203.JO,Johannesburg Stock Exchange Index
202101,65346.859,64100.031,63074.81,63227.981,0.0,J203.JO,Johannesburg Stock Exchange Index
202102,67736.961,67127.289,65497.377,65680.674,0.0,J203.JO,Johannesburg Stock Exchange Index
202103,69403.75,68516.992,67258.494,67274.278,0.0,J203.JO,Johannesburg Stock Exchange Index
202104,68802.688,68094.281,67370.316,67394.09,0.0,J203.JO,Johannesburg Stock Exchange Index
202105,69043.102,68373.641,66876.545,66925.452,0.0,J203.JO,Johannesburg Stock Exchange Index
